Subject,Accuracy,Cross-Return,Horizontal-Vertical
88,1,Return,Horizontal
88,1,Return,Vertical
88,1,Return,Horizontal
88,1,Return,Horizontal
88,1,Return,Vertical
88,0,Return,Horizontal
88,1,Return,Horizontal
88,1,Return,Horizontal
88,1,Return,Horizontal
88,1,Return,Horizontal
88,1,Return,Horizontal
88,1,Return,Horizontal
88,1,Return,Vertical
88,1,Return,Vertical
88,0,Return,Vertical
88,1,Return,Horizontal
88,1,Return,Vertical
88,1,Return,Vertical
88,1,Return,Vertical
88,1,Return,Horizontal
88,1,Return,Vertical
88,1,Return,Vertical
88,1,Return,Vertical
88,1,Return,Vertical
88,1,Return,Horizontal
88,1,Return,Horizontal
88,1,Return,Horizontal
88,1,Return,Vertical
88,1,Return,Vertical
88,1,Return,Horizontal
88,1,Return,Vertical
88,1,Return,Horizontal
88,1,Return,Horizontal
88,1,Return,Vertical
88,1,Return,Vertical
88,1,Return,Vertical
88,1,Return,Horizontal
88,1,Return,Horizontal
88,1,Return,Horizontal
88,1,Return,Vertical
88,1,Return,Vertical
88,1,Return,Horizontal
88,1,Return,Vertical
88,1,Return,Vertical
88,1,Return,Vertical
88,1,Return,Vertical
88,1,Return,Horizontal
88,1,Return,Horizontal
88,1,Return,Vertical
88,0,Return,Vertical
88,1,Return,Horizontal
88,1,Return,Horizontal
88,1,Return,Vertical
88,1,Return,Horizontal
88,1,Return,Vertical
88,1,Return,Vertical
88,1,Return,Horizontal
89,1,Cross,Vertical
89,1,Cross,Horizontal
89,0,Cross,Vertical
89,1,Cross,Vertical
89,0,Cross,Horizontal
89,1,Cross,Horizontal
89,1,Cross,Horizontal
89,1,Cross,Horizontal
89,1,Cross,Vertical
89,1,Cross,Horizontal
89,1,Cross,Horizontal
89,1,Cross,Vertical
89,1,Cross,Horizontal
89,1,Cross,Vertical
89,1,Cross,Vertical
89,1,Cross,Vertical
89,1,Cross,Vertical
89,1,Cross,Horizontal
89,1,Cross,Vertical
89,1,Cross,Horizontal
89,0,Cross,Horizontal
89,0,Cross,Horizontal
89,1,Cross,Horizontal
89,1,Cross,Vertical
89,1,Cross,Horizontal
89,1,Cross,Vertical
89,1,Cross,Vertical
89,1,Cross,Vertical
89,0,Cross,Vertical
89,0,Cross,Horizontal
89,1,Cross,Vertical
89,1,Cross,Horizontal
89,1,Cross,Vertical
89,1,Cross,Vertical
89,1,Cross,Horizontal
89,1,Cross,Horizontal
89,1,Cross,Horizontal
89,1,Cross,Vertical
89,1,Cross,Horizontal
89,1,Cross,Vertical
89,1,Cross,Horizontal
89,1,Cross,Horizontal
89,0,Cross,Horizontal
89,1,Cross,Vertical
89,1,Cross,Horizontal
89,1,Cross,Vertical
89,1,Cross,Vertical
89,1,Cross,Horizontal
89,1,Cross,Vertical
89,1,Cross,Vertical
89,1,Cross,Vertical
89,0,Cross,Horizontal
89,1,Cross,Vertical
89,1,Cross,Vertical
89,1,Cross,Horizontal
89,0,Cross,Horizontal
89,1,Cross,Vertical
89,1,Cross,Vertical
89,1,Cross,Horizontal
89,0,Cross,Vertical
89,1,Cross,Horizontal
89,1,Cross,Horizontal
89,1,Cross,Vertical
89,1,Cross,Horizontal
89,1,Return,Vertical
89,0,Return,Horizontal
89,0,Return,Horizontal
89,0,Return,Horizontal
89,0,Return,Vertical
89,0,Return,Horizontal
89,1,Return,Horizontal
89,1,Return,Horizontal
89,0,Return,Vertical
89,0,Return,Horizontal
89,1,Return,Vertical
89,0,Return,Vertical
89,1,Return,Horizontal
89,1,Return,Vertical
89,1,Return,Vertical
89,1,Return,Vertical
89,0,Return,Horizontal
89,1,Return,Vertical
89,0,Return,Vertical
89,1,Return,Horizontal
89,1,Return,Horizontal
89,1,Return,Horizontal
89,1,Return,Horizontal
89,1,Return,Horizontal
89,1,Return,Horizontal
89,1,Return,Vertical
89,1,Return,Vertical
89,1,Return,Horizontal
89,1,Return,Vertical
89,1,Return,Horizontal
89,1,Return,Vertical
89,1,Return,Vertical
89,1,Return,Horizontal
89,1,Return,Horizontal
89,1,Return,Vertical
89,1,Return,Horizontal
89,1,Return,Horizontal
89,1,Return,Horizontal
89,1,Return,Horizontal
89,1,Return,Vertical
89,1,Return,Vertical
89,1,Return,Vertical
89,1,Return,Horizontal
89,1,Return,Vertical
89,1,Return,Horizontal
89,1,Return,Horizontal
89,1,Return,Vertical
89,0,Return,Horizontal
89,1,Return,Vertical
89,1,Return,Vertical
89,1,Return,Vertical
89,1,Return,Vertical
89,1,Return,Vertical
89,1,Return,Vertical
89,1,Return,Horizontal
89,1,Return,Horizontal
89,1,Return,Vertical
89,1,Return,Horizontal
89,1,Return,Vertical
89,1,Return,Vertical
89,1,Return,Horizontal
89,1,Return,Vertical
89,1,Return,Vertical
89,1,Return,Horizontal
90,1,Cross,Horizontal
90,0,Cross,Horizontal
90,1,Cross,Horizontal
90,1,Cross,Horizontal
90,0,Cross,Horizontal
90,0,Cross,Horizontal
90,1,Cross,Horizontal
90,1,Cross,Vertical
90,1,Cross,Vertical
90,1,Cross,Vertical
90,1,Cross,Vertical
90,1,Cross,Horizontal
90,1,Cross,Horizontal
90,1,Cross,Vertical
90,1,Cross,Vertical
90,1,Cross,Horizontal
90,1,Cross,Vertical
90,1,Cross,Horizontal
90,1,Cross,Vertical
90,1,Cross,Vertical
90,1,Cross,Horizontal
90,0,Cross,Horizontal
90,1,Cross,Vertical
90,1,Cross,Vertical
90,1,Cross,Vertical
90,1,Cross,Vertical
90,1,Cross,Vertical
90,1,Cross,Horizontal
90,1,Cross,Vertical
90,1,Cross,Vertical
90,1,Cross,Horizontal
90,1,Cross,Vertical
90,1,Cross,Horizontal
90,1,Cross,Horizontal
90,1,Cross,Horizontal
90,1,Cross,Vertical
90,1,Cross,Vertical
90,1,Cross,Vertical
90,0,Cross,Horizontal
90,1,Cross,Vertical
90,1,Cross,Horizontal
90,0,Cross,Horizontal
90,1,Cross,Vertical
90,1,Cross,Horizontal
90,1,Cross,Horizontal
90,1,Cross,Horizontal
90,1,Cross,Vertical
90,1,Cross,Horizontal
90,1,Cross,Horizontal
90,1,Cross,Vertical
90,1,Cross,Vertical
90,0,Cross,Vertical
90,1,Cross,Horizontal
90,1,Cross,Horizontal
90,1,Cross,Horizontal
90,1,Cross,Horizontal
90,1,Cross,Vertical
90,1,Cross,Horizontal
90,1,Cross,Vertical
90,1,Cross,Vertical
90,1,Cross,Vertical
90,0,Cross,Horizontal
90,1,Cross,Vertical
90,1,Cross,Vertical
90,1,Return,Vertical
90,1,Return,Vertical
90,1,Return,Horizontal
90,1,Return,Horizontal
90,1,Return,Vertical
90,1,Return,Vertical
90,1,Return,Vertical
90,0,Return,Vertical
90,1,Return,Vertical
90,1,Return,Horizontal
90,1,Return,Horizontal
90,1,Return,Horizontal
90,1,Return,Vertical
90,1,Return,Horizontal
90,1,Return,Vertical
90,1,Return,Horizontal
90,1,Return,Vertical
90,1,Return,Horizontal
90,1,Return,Horizontal
90,1,Return,Vertical
90,1,Return,Vertical
90,1,Return,Horizontal
90,1,Return,Horizontal
90,1,Return,Vertical
90,1,Return,Vertical
90,1,Return,Horizontal
90,1,Return,Horizontal
90,1,Return,Vertical
90,1,Return,Vertical
90,1,Return,Horizontal
90,1,Return,Horizontal
90,1,Return,Horizontal
90,1,Return,Horizontal
90,1,Return,Vertical
90,1,Return,Vertical
90,1,Return,Vertical
90,1,Return,Vertical
90,1,Return,Horizontal
90,1,Return,Vertical
90,1,Return,Vertical
90,1,Return,Horizontal
90,1,Return,Vertical
90,1,Return,Vertical
90,1,Return,Horizontal
90,1,Return,Horizontal
90,1,Return,Vertical
90,1,Return,Horizontal
90,1,Return,Vertical
90,1,Return,Vertical
90,1,Return,Horizontal
90,1,Return,Vertical
90,1,Return,Horizontal
90,1,Return,Vertical
90,1,Return,Horizontal
90,1,Return,Horizontal
90,1,Return,Horizontal
90,1,Return,Horizontal
90,1,Return,Horizontal
90,1,Return,Vertical
90,1,Return,Vertical
90,1,Return,Horizontal
90,1,Return,Horizontal
90,1,Return,Horizontal
90,1,Return,Vertical
91,1,Cross,Horizontal
91,1,Cross,Vertical
91,1,Cross,Horizontal
91,0,Cross,Vertical
91,1,Cross,Vertical
91,1,Cross,Horizontal
91,1,Cross,Horizontal
91,1,Cross,Vertical
91,1,Cross,Horizontal
91,1,Cross,Horizontal
91,1,Cross,Vertical
91,1,Cross,Horizontal
91,1,Cross,Vertical
91,1,Cross,Vertical
91,1,Cross,Horizontal
91,1,Cross,Vertical
91,1,Cross,Horizontal
91,0,Cross,Horizontal
91,1,Cross,Horizontal
91,0,Cross,Horizontal
91,1,Cross,Horizontal
91,1,Cross,Vertical
91,1,Cross,Vertical
91,1,Cross,Vertical
91,1,Cross,Horizontal
91,1,Cross,Vertical
91,1,Cross,Horizontal
91,1,Cross,Vertical
91,1,Cross,Horizontal
91,1,Cross,Vertical
91,1,Cross,Vertical
91,1,Cross,Vertical
91,1,Cross,Horizontal
91,1,Cross,Vertical
91,1,Cross,Horizontal
91,1,Cross,Vertical
91,1,Cross,Horizontal
91,1,Cross,Vertical
91,1,Cross,Horizontal
91,1,Cross,Vertical
91,1,Cross,Vertical
91,1,Cross,Vertical
91,1,Cross,Vertical
91,1,Cross,Vertical
91,1,Cross,Horizontal
91,1,Cross,Horizontal
91,1,Cross,Horizontal
91,1,Cross,Vertical
91,1,Cross,Horizontal
91,1,Cross,Horizontal
91,1,Cross,Horizontal
91,1,Cross,Vertical
91,1,Cross,Horizontal
91,1,Cross,Vertical
91,1,Cross,Vertical
91,1,Cross,Vertical
91,0,Cross,Horizontal
91,1,Cross,Horizontal
91,0,Cross,Vertical
91,1,Cross,Horizontal
91,1,Cross,Vertical
91,1,Cross,Vertical
91,1,Cross,Horizontal
91,1,Cross,Horizontal
91,1,Return,Horizontal
91,0,Return,Vertical
91,1,Return,Vertical
91,1,Return,Vertical
91,1,Return,Vertical
91,1,Return,Horizontal
91,1,Return,Horizontal
91,1,Return,Horizontal
91,1,Return,Vertical
91,1,Return,Vertical
91,1,Return,Vertical
91,1,Return,Horizontal
91,1,Return,Vertical
91,1,Return,Vertical
91,1,Return,Horizontal
91,1,Return,Vertical
91,1,Return,Horizontal
91,1,Return,Horizontal
91,1,Return,Vertical
91,1,Return,Vertical
91,1,Return,Vertical
91,1,Return,Horizontal
91,1,Return,Vertical
91,1,Return,Horizontal
91,0,Return,Vertical
91,1,Return,Vertical
91,1,Return,Vertical
91,1,Return,Vertical
91,1,Return,Horizontal
91,1,Return,Vertical
91,1,Return,Horizontal
91,1,Return,Horizontal
91,1,Return,Horizontal
91,1,Return,Vertical
91,1,Return,Vertical
91,1,Return,Horizontal
91,1,Return,Horizontal
91,1,Return,Vertical
91,1,Return,Horizontal
91,1,Return,Horizontal
91,1,Return,Vertical
91,1,Return,Horizontal
91,1,Return,Vertical
91,1,Return,Vertical
91,1,Return,Horizontal
91,1,Return,Horizontal
91,0,Return,Horizontal
91,1,Return,Vertical
91,1,Return,Vertical
91,1,Return,Vertical
91,1,Return,Horizontal
91,1,Return,Horizontal
91,1,Return,Vertical
91,1,Return,Vertical
91,1,Return,Horizontal
91,1,Return,Horizontal
91,1,Return,Vertical
91,1,Return,Horizontal
91,1,Return,Vertical
91,1,Return,Horizontal
91,1,Return,Horizontal
91,1,Return,Horizontal
91,1,Return,Horizontal
91,1,Return,Horizontal
92,1,Cross,Horizontal
92,1,Cross,Vertical
92,1,Cross,Horizontal
92,1,Cross,Horizontal
92,1,Cross,Vertical
92,1,Cross,Vertical
92,1,Cross,Vertical
92,1,Cross,Vertical
92,1,Cross,Horizontal
92,1,Cross,Horizontal
92,1,Cross,Horizontal
92,1,Cross,Horizontal
92,1,Cross,Vertical
92,1,Cross,Horizontal
92,1,Cross,Horizontal
92,1,Cross,Vertical
92,1,Cross,Horizontal
92,1,Cross,Vertical
92,1,Cross,Vertical
92,1,Cross,Horizontal
92,1,Cross,Horizontal
92,1,Cross,Vertical
92,1,Cross,Vertical
92,1,Cross,Horizontal
92,1,Cross,Vertical
92,1,Cross,Vertical
92,1,Cross,Vertical
92,1,Cross,Vertical
92,0,Cross,Horizontal
92,1,Cross,Horizontal
92,1,Cross,Vertical
92,1,Cross,Vertical
92,1,Cross,Vertical
92,1,Cross,Horizontal
92,1,Cross,Horizontal
92,1,Cross,Vertical
92,1,Cross,Vertical
92,1,Cross,Vertical
92,1,Cross,Vertical
92,1,Cross,Vertical
92,1,Cross,Horizontal
92,1,Cross,Horizontal
92,1,Cross,Horizontal
92,1,Cross,Vertical
92,1,Cross,Vertical
92,1,Cross,Horizontal
92,1,Cross,Horizontal
92,1,Cross,Vertical
92,1,Cross,Vertical
92,1,Cross,Horizontal
92,1,Cross,Horizontal
92,1,Cross,Vertical
92,0,Cross,Horizontal
92,1,Cross,Vertical
92,1,Cross,Horizontal
92,1,Cross,Horizontal
92,1,Cross,Horizontal
92,1,Cross,Vertical
92,1,Cross,Horizontal
92,1,Cross,Horizontal
92,1,Cross,Vertical
92,1,Cross,Vertical
92,0,Cross,Horizontal
92,1,Cross,Horizontal
92,1,Return,Horizontal
92,1,Return,Horizontal
92,1,Return,Vertical
92,1,Return,Horizontal
92,1,Return,Vertical
92,1,Return,Horizontal
92,1,Return,Horizontal
92,1,Return,Vertical
92,1,Return,Horizontal
92,1,Return,Vertical
92,1,Return,Vertical
92,1,Return,Vertical
92,1,Return,Horizontal
92,1,Return,Vertical
92,1,Return,Vertical
92,1,Return,Horizontal
92,1,Return,Vertical
92,0,Return,Horizontal
92,1,Return,Horizontal
92,1,Return,Horizontal
92,1,Return,Vertical
92,1,Return,Vertical
92,1,Return,Vertical
92,1,Return,Vertical
92,1,Return,Vertical
92,1,Return,Vertical
92,1,Return,Horizontal
92,1,Return,Vertical
92,1,Return,Vertical
92,1,Return,Horizontal
92,0,Return,Vertical
92,1,Return,Vertical
92,1,Return,Vertical
92,1,Return,Horizontal
92,1,Return,Horizontal
92,1,Return,Horizontal
92,1,Return,Horizontal
92,1,Return,Vertical
92,1,Return,Vertical
92,1,Return,Horizontal
92,1,Return,Horizontal
92,1,Return,Horizontal
92,1,Return,Vertical
92,1,Return,Vertical
92,1,Return,Horizontal
92,0,Return,Horizontal
92,1,Return,Horizontal
92,1,Return,Horizontal
92,1,Return,Vertical
92,1,Return,Vertical
92,1,Return,Vertical
92,1,Return,Horizontal
92,1,Return,Horizontal
92,1,Return,Vertical
92,1,Return,Horizontal
92,1,Return,Horizontal
92,1,Return,Horizontal
92,1,Return,Vertical
92,1,Return,Horizontal
92,1,Return,Vertical
92,1,Return,Vertical
92,1,Return,Horizontal
92,0,Return,Vertical
92,1,Return,Horizontal
93,1,Cross,Horizontal
93,1,Cross,Vertical
93,1,Cross,Vertical
93,1,Cross,Horizontal
93,1,Cross,Vertical
93,1,Cross,Horizontal
93,0,Cross,Horizontal
93,1,Cross,Horizontal
93,0,Cross,Vertical
93,0,Cross,Vertical
93,0,Cross,Vertical
93,1,Cross,Vertical
93,0,Cross,Vertical
93,1,Cross,Horizontal
93,1,Cross,Horizontal
93,1,Cross,Vertical
93,1,Cross,Vertical
93,1,Cross,Vertical
93,1,Cross,Vertical
93,0,Cross,Horizontal
93,1,Cross,Horizontal
93,1,Cross,Horizontal
93,1,Cross,Vertical
93,0,Cross,Horizontal
93,1,Cross,Horizontal
93,0,Cross,Horizontal
93,1,Cross,Horizontal
93,1,Cross,Horizontal
93,1,Cross,Vertical
93,1,Cross,Vertical
93,1,Cross,Horizontal
93,1,Cross,Horizontal
93,1,Cross,Horizontal
93,1,Cross,Horizontal
93,0,Cross,Horizontal
93,1,Cross,Vertical
93,1,Cross,Horizontal
93,1,Cross,Horizontal
93,1,Cross,Horizontal
93,1,Cross,Vertical
93,1,Cross,Horizontal
93,1,Cross,Vertical
93,1,Cross,Vertical
93,1,Cross,Vertical
93,1,Cross,Horizontal
93,1,Cross,Vertical
93,1,Cross,Horizontal
93,1,Cross,Vertical
93,0,Cross,Horizontal
93,1,Cross,Horizontal
93,1,Cross,Horizontal
93,1,Cross,Horizontal
93,0,Cross,Vertical
93,1,Cross,Vertical
93,1,Cross,Vertical
93,1,Cross,Vertical
93,1,Cross,Horizontal
93,1,Cross,Vertical
93,0,Cross,Vertical
93,1,Cross,Horizontal
93,1,Cross,Vertical
93,1,Cross,Vertical
93,1,Cross,Vertical
93,1,Cross,Vertical
93,1,Return,Vertical
93,1,Return,Vertical
93,1,Return,Vertical
93,1,Return,Vertical
93,1,Return,Horizontal
93,1,Return,Horizontal
93,1,Return,Horizontal
93,1,Return,Vertical
93,1,Return,Vertical
93,1,Return,Vertical
93,1,Return,Vertical
93,1,Return,Horizontal
93,1,Return,Horizontal
93,1,Return,Horizontal
93,1,Return,Vertical
93,1,Return,Vertical
93,1,Return,Vertical
93,1,Return,Vertical
93,1,Return,Vertical
93,1,Return,Horizontal
93,1,Return,Horizontal
93,1,Return,Vertical
93,1,Return,Horizontal
93,1,Return,Horizontal
93,1,Return,Vertical
93,1,Return,Horizontal
93,1,Return,Horizontal
93,1,Return,Horizontal
93,1,Return,Horizontal
93,1,Return,Vertical
93,1,Return,Vertical
93,1,Return,Horizontal
93,1,Return,Horizontal
93,1,Return,Horizontal
93,1,Return,Vertical
93,1,Return,Horizontal
93,1,Return,Vertical
93,1,Return,Vertical
93,1,Return,Horizontal
93,1,Return,Vertical
93,1,Return,Vertical
93,1,Return,Vertical
93,1,Return,Vertical
93,1,Return,Vertical
93,1,Return,Horizontal
93,1,Return,Vertical
93,1,Return,Vertical
93,1,Return,Horizontal
93,1,Return,Horizontal
93,1,Return,Vertical
93,1,Return,Vertical
93,1,Return,Vertical
93,1,Return,Horizontal
93,1,Return,Horizontal
93,1,Return,Horizontal
93,1,Return,Vertical
93,1,Return,Horizontal
93,1,Return,Horizontal
93,1,Return,Horizontal
93,1,Return,Horizontal
93,1,Return,Horizontal
93,1,Return,Horizontal
93,1,Return,Vertical
93,1,Return,Horizontal
94,1,Cross,Horizontal
94,0,Cross,Horizontal
94,1,Cross,Horizontal
94,1,Cross,Horizontal
94,1,Cross,Vertical
94,0,Cross,Horizontal
94,1,Cross,Vertical
94,1,Cross,Vertical
94,1,Cross,Vertical
94,1,Cross,Vertical
94,1,Cross,Horizontal
94,1,Cross,Vertical
94,1,Cross,Horizontal
94,1,Cross,Vertical
94,1,Cross,Horizontal
94,1,Cross,Vertical
94,1,Cross,Vertical
94,1,Cross,Horizontal
94,1,Cross,Vertical
94,1,Cross,Horizontal
94,1,Cross,Horizontal
94,1,Cross,Vertical
94,1,Cross,Horizontal
94,1,Cross,Vertical
94,1,Cross,Horizontal
94,1,Cross,Horizontal
94,1,Cross,Horizontal
94,1,Cross,Horizontal
94,1,Cross,Horizontal
94,1,Cross,Vertical
94,1,Cross,Horizontal
94,1,Cross,Vertical
94,1,Cross,Horizontal
94,1,Cross,Horizontal
94,1,Cross,Vertical
94,1,Cross,Vertical
94,1,Cross,Vertical
94,1,Cross,Horizontal
94,1,Cross,Vertical
94,1,Cross,Horizontal
94,1,Cross,Vertical
94,1,Cross,Vertical
94,1,Cross,Vertical
94,1,Cross,Vertical
94,1,Cross,Horizontal
94,1,Cross,Horizontal
94,1,Cross,Horizontal
94,0,Cross,Horizontal
94,1,Cross,Vertical
94,1,Cross,Vertical
94,0,Cross,Horizontal
94,1,Cross,Horizontal
94,1,Cross,Vertical
94,1,Cross,Vertical
94,1,Cross,Vertical
94,1,Cross,Horizontal
94,0,Cross,Horizontal
94,1,Cross,Vertical
94,1,Cross,Vertical
94,1,Cross,Vertical
94,1,Cross,Horizontal
94,1,Cross,Vertical
94,1,Cross,Vertical
94,1,Cross,Horizontal
94,1,Return,Horizontal
94,1,Return,Vertical
94,1,Return,Horizontal
94,0,Return,Vertical
94,1,Return,Horizontal
94,1,Return,Vertical
94,1,Return,Horizontal
94,1,Return,Horizontal
94,1,Return,Vertical
94,1,Return,Vertical
94,1,Return,Vertical
94,1,Return,Vertical
94,1,Return,Horizontal
94,0,Return,Vertical
94,1,Return,Vertical
94,1,Return,Vertical
94,1,Return,Vertical
94,1,Return,Vertical
94,1,Return,Horizontal
94,1,Return,Vertical
94,1,Return,Vertical
94,1,Return,Vertical
94,1,Return,Horizontal
94,1,Return,Horizontal
94,1,Return,Horizontal
94,1,Return,Horizontal
94,1,Return,Horizontal
94,1,Return,Horizontal
94,0,Return,Horizontal
94,1,Return,Vertical
94,1,Return,Vertical
94,1,Return,Vertical
94,1,Return,Horizontal
94,1,Return,Horizontal
94,1,Return,Horizontal
94,1,Return,Horizontal
94,1,Return,Horizontal
94,0,Return,Vertical
94,0,Return,Horizontal
94,1,Return,Vertical
94,1,Return,Vertical
94,1,Return,Vertical
94,1,Return,Vertical
94,1,Return,Vertical
94,1,Return,Horizontal
94,1,Return,Horizontal
94,1,Return,Vertical
94,1,Return,Horizontal
94,1,Return,Horizontal
94,1,Return,Horizontal
94,1,Return,Vertical
94,1,Return,Horizontal
94,1,Return,Horizontal
94,1,Return,Horizontal
94,1,Return,Vertical
94,1,Return,Horizontal
94,1,Return,Vertical
94,1,Return,Vertical
94,1,Return,Horizontal
94,1,Return,Horizontal
94,1,Return,Vertical
94,1,Return,Vertical
94,0,Return,Vertical
94,0,Return,Horizontal
95,1,Cross,Vertical
95,1,Cross,Horizontal
95,1,Cross,Vertical
95,1,Cross,Horizontal
95,0,Cross,Horizontal
95,1,Cross,Vertical
95,0,Cross,Vertical
95,0,Cross,Vertical
95,1,Cross,Vertical
95,1,Cross,Horizontal
95,0,Cross,Vertical
95,1,Cross,Horizontal
95,1,Cross,Vertical
95,1,Cross,Vertical
95,1,Cross,Horizontal
95,1,Cross,Horizontal
95,1,Cross,Vertical
95,1,Cross,Horizontal
95,1,Cross,Vertical
95,0,Cross,Horizontal
95,1,Cross,Vertical
95,1,Cross,Vertical
95,0,Cross,Horizontal
95,0,Cross,Vertical
95,1,Cross,Vertical
95,1,Cross,Vertical
95,0,Cross,Horizontal
95,1,Cross,Vertical
95,1,Cross,Vertical
95,1,Cross,Horizontal
95,1,Cross,Horizontal
95,1,Cross,Vertical
95,1,Cross,Vertical
95,1,Cross,Horizontal
95,1,Cross,Horizontal
95,1,Cross,Vertical
95,1,Cross,Horizontal
95,1,Cross,Vertical
95,1,Cross,Vertical
95,1,Cross,Horizontal
95,1,Cross,Horizontal
95,1,Cross,Horizontal
95,0,Cross,Vertical
95,1,Cross,Vertical
95,1,Cross,Vertical
95,0,Cross,Horizontal
95,0,Cross,Horizontal
95,1,Cross,Horizontal
95,0,Cross,Vertical
95,1,Cross,Horizontal
95,1,Cross,Horizontal
95,0,Cross,Horizontal
95,1,Cross,Horizontal
95,1,Cross,Horizontal
95,0,Cross,Vertical
95,1,Cross,Vertical
95,1,Cross,Horizontal
95,1,Cross,Horizontal
95,1,Cross,Horizontal
95,1,Cross,Vertical
95,1,Cross,Horizontal
95,1,Cross,Vertical
95,0,Cross,Vertical
95,1,Cross,Horizontal
95,1,Return,Vertical
95,1,Return,Horizontal
95,1,Return,Horizontal
95,1,Return,Vertical
95,1,Return,Horizontal
95,1,Return,Horizontal
95,0,Return,Vertical
95,1,Return,Horizontal
95,0,Return,Horizontal
95,1,Return,Horizontal
95,1,Return,Horizontal
95,0,Return,Vertical
95,0,Return,Horizontal
95,0,Return,Vertical
95,0,Return,Horizontal
95,1,Return,Horizontal
95,0,Return,Horizontal
95,1,Return,Vertical
95,1,Return,Vertical
95,0,Return,Vertical
95,1,Return,Vertical
95,0,Return,Horizontal
95,0,Return,Horizontal
95,1,Return,Horizontal
95,1,Return,Vertical
95,1,Return,Horizontal
95,1,Return,Vertical
95,1,Return,Vertical
95,1,Return,Vertical
95,0,Return,Vertical
95,0,Return,Vertical
95,1,Return,Vertical
95,1,Return,Horizontal
95,1,Return,Vertical
95,1,Return,Horizontal
95,1,Return,Vertical
95,1,Return,Vertical
95,1,Return,Horizontal
